,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,01_P1_0,426301.7968922141,124282.31116509798,9.294467277283816,2026-02-15 02:00:00+00:00,2020.5503596341484,5079.207043745506
1,02_P1_0,426301.7928518052,124282.392819849,6.899959283686044,2026-02-15 02:00:00+00:00,2020.6290413111922,5079.184839760157
2,03_P1_0,426307.3506487599,124258.06353576954,9.307470139936939,2026-02-15 02:00:00+00:00,1998.1595604342608,5090.044195170584
3,04_P1_0,426307.3898714291,124257.98967911373,6.840945145013159,2026-02-15 02:00:00+00:00,1998.0963494225844,5090.0989454344235
4,05_P2_0,426345.8827352571,124292.40466894355,10.211942291875458,2026-02-15 02:00:00+00:00,2040.2499742602736,5119.917798593263
5,06_P2_0,426345.9294114487,124292.48359421488,7.583473389236636,2026-02-15 02:00:00+00:00,2040.3373408046302,5119.945636557368
6,07_P2_0,426351.5544671943,124268.2260779835,10.215969199133177,2026-02-15 02:00:00+00:00,2017.9528547044283,5130.854492037492
7,08_P2_0,426351.5473080237,124268.11130999037,7.195232916638099,2026-02-15 02:00:00+00:00,2017.8393936024434,5130.873187606674
8,09_P3_0,426390.1345948633,124302.5376156726,11.08409188451849,2026-02-15 02:00:00+00:00,2060.0251697275266,5160.781539638977
9,10_P3_0,426390.07740869327,124302.66054670957,7.975667024771815,2026-02-15 02:00:00+00:00,2060.1321931168222,5160.698303276524
10,11_P3_0,426395.63687779056,124278.31639258981,11.102681922484326,2026-02-15 02:00:00+00:00,2037.6485930811816,5171.5626148464025
11,12_P3_0,426395.7895641471,124278.27045261717,7.949767532751328,2026-02-15 02:00:00+00:00,2037.6379728517445,5171.721708577563
12,13_P5_1,426607.51107126183,124350.92544432574,11.374965878090265,2026-02-15 02:00:00+00:00,2155.813364393607,5361.8251573338175
13,14_P5_1,426607.397504619,124351.03995341736,8.01344643461092,2026-02-15 02:00:00+00:00,2155.899567088867,5361.688853226157
14,15_P5_1,426611.3286374197,124329.2607283753,11.357605829965214,2026-02-15 02:00:00+00:00,2135.5516424695684,5370.392324500128
15,16_P5_1,426611.39044187876,124329.15066512355,8.083493741596595,2026-02-15 02:00:00+00:00,2135.458193877843,5370.477183626049
16,17_P5_1,426609.58933418064,124339.65776188303,6.672860880167892,2026-02-15 02:00:00+00:00,2145.296122910467,5366.371306910613
17,18_P6_1,426780.8877848774,124390.52354500149,10.990894867357975,2026-02-15 02:00:00+00:00,2233.1919367567994,5521.950267607909
18,20_P6_1,426785.6960932804,124369.4896591326,11.410098339627986,2026-02-15 02:00:00+00:00,2213.7666853982946,5531.34195510819
19,21_P6_1,426785.7252701775,124369.34614472554,7.233858170506309,2026-02-15 02:00:00+00:00,2213.6333346448882,5531.402496440561
20,22_P6_1,426775.11257864104,124372.26071698302,6.169762472285273,2026-02-15 02:00:00+00:00,2214.100014732506,5520.406762595632
21,23_KW_0,426811.6300505403,124396.29897707074,9.994763808548214,2026-02-15 02:00:00+00:00,2245.697980239702,5550.621531794909
22,24_KW_0,426811.63429966674,124396.28970962815,7.651272273166817,2026-02-15 02:00:00+00:00,2245.6898981660297,5550.627746346582
23,25_KW_0,426815.90038913215,124377.6875957362,10.009391806102435,2026-02-15 02:00:00+00:00,2228.5135012778082,5558.946974106062
24,26_KW_0,426815.905929317,124377.68032660295,7.621474477117314,2026-02-15 02:00:00+00:00,2228.5076556801137,5558.953999982104
25,27_KW_1,426812.3222249388,124401.10245298425,9.185639635935775,2026-02-15 02:00:00+00:00,2250.5345671226896,5550.22163984332
26,28_KW_1,426811.34363312693,124400.81387844699,3.9881069712506685,2026-02-15 02:00:00+00:00,2250.034396893789,5549.33240031435
27,29_KW_1,426819.49885860924,124370.27615657533,9.73406896085758,2026-02-15 02:00:00+00:00,2222.0948469808977,5564.112174008258
28,31_P7_0,426875.8663340021,124413.95236899862,10.706537475152606,2026-02-15 02:00:00+00:00,2277.2735086409657,5609.280958707595
29,32_P7_0,426875.91385152494,124414.07878440365,7.3412283682316115,2026-02-15 02:00:00+00:00,2277.407350056966,5609.298993256849
30,33_P7_0,426881.4456777464,124389.81737132756,10.732235163031884,2026-02-15 02:00:00+00:00,2254.9982106493135,5620.117853492632
31,34_P7_0,426881.4732254685,124389.68831687162,7.06893629617553,2026-02-15 02:00:00+00:00,2254.878588969399,5620.173572280188
32,34a_P7_0,426879.64530745335,124402.99417164536,6.570041586004337,2026-02-15 02:00:00+00:00,2267.438354209926,5615.415489406498
33,35_P9_0,426963.9316268437,124434.13991178089,8.788637281561346,2026-02-15 02:00:00+00:00,2316.649459518536,5690.598651612316
34,36_P9_0,426963.97496698593,124434.26158705384,6.5055194254342,2026-02-15 02:00:00+00:00,2316.7777464542573,5690.613674997425
35,37_P9_0,426969.4505099306,124410.03415036223,8.930500162919854,2026-02-15 02:00:00+00:00,2294.3891319925124,5701.37007781939
36,38_P9_0,426969.5251428232,124409.92251043845,6.295764524430845,2026-02-15 02:00:00+00:00,2294.2970163726773,5701.467792986154
37,38a_P9_0,426965.6179523389,124421.81271895344,5.602037097611428,2026-02-15 02:00:00+00:00,2305.0118816782,5694.999805857617
45,TS1-1,426445.5616648647,124285.66560940658,7.893716985678026,2026-02-15 02:00:00+00:00,2055.9796220642193,5218.578237022893
46,TS2,426440.79314678226,124314.90254462541,7.046757906402642,2026-02-15 02:00:00+00:00,2083.408947136301,5207.39032963221
47,TS3,426782.7416311055,124378.97044654319,7.759441779068215,2026-02-15 02:00:00+00:00,2222.3463106360746,5526.341534381189
48,TS4,426919.1430378289,124424.61728886775,8.77998646756878,2026-02-15 02:00:00+00:00,2297.3490563739288,5649.075254695191
49,TS5,426925.0754019137,124399.0396463341,8.554908203502768,2026-02-15 02:00:00+00:00,2273.7466419165803,5660.578939887235
