,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,27_KW_1,426812.8414336317,124403.03540138903,6.593363141680801,2026-02-25 18:00:00+00:00,2252.534677639125,5550.2952952871565
1,29_KW_1,426819.49684045487,124370.2725871758,9.73410811033366,2026-02-25 18:00:00+00:00,2222.0909165787507,5564.111005462573
2,30_KW_1,426819.49664303445,124370.27318842609,9.73397681217667,2026-02-25 18:00:00+00:00,2222.091458430061,5564.110678546856
3,31_P7_0,426875.86892458424,124413.9531766619,10.686353760326515,2026-02-25 18:00:00+00:00,2277.274875343759,5609.283302968501
4,32_P7_0,426875.9163737282,124414.0793626403,7.320620599653357,2026-02-25 18:00:00+00:00,2277.408477850934,5609.301322193871
5,33_P7_0,426881.4450824006,124389.81469822288,10.731493347371678,2026-02-25 18:00:00+00:00,2254.9954721074223,5620.117871200629
6,34_P7_0,426881.47251349926,124389.6859233659,7.067840584429172,2026-02-25 18:00:00+00:00,2254.876096852684,5620.17341377457
7,34a_P7_0,426879.6462371011,124402.99345966174,6.55988318405684,2026-02-25 18:00:00+00:00,2267.437868228862,5615.416554764678
8,35_P9_0,426963.93336497253,124434.14154471229,8.769142263532556,2026-02-25 18:00:00+00:00,2316.651439884313,5690.59998041184
9,36_P9_0,426963.9767862246,124434.2626944708,6.485944065588788,2026-02-25 18:00:00+00:00,2316.7792327669276,5690.615200407608
10,37_P9_0,426969.4493930746,124410.03149303183,8.930171651510827,2026-02-25 18:00:00+00:00,2294.3862921646123,5701.3695837043115
11,38_P9_0,426969.5238872543,124409.92020812276,6.295159835241649,2026-02-25 18:00:00+00:00,2294.2944915331946,5701.467084257467
12,38a_P9_0,426965.61673875427,124421.80933606085,5.608127728696694,2026-02-25 18:00:00+00:00,2305.0083130369085,5694.999379771627
13,39_LHN_0,427023.83466971247,124422.7107754235,10.326375271478808,2026-02-25 18:00:00+00:00,2318.9101159712413,5751.540337962598
14,40_LHN_0,427018.96715887677,124446.56998405601,10.369506984780925,2026-02-25 18:00:00+00:00,2341.0758490632206,5741.458930580673
15,41_LHN_0,427019.00073529646,124446.56549024266,7.889874521383113,2026-02-25 18:00:00+00:00,2341.07898009144,5741.492661382326
16,42_LHN_0,427023.89531116403,124422.72640974856,7.790946169125055,2026-02-25 18:00:00+00:00,2318.93891944371,5751.595945315902
24,TS4,426919.1451556812,124424.61853158471,8.78057211655227,2026-02-25 18:00:00+00:00,2297.3507413570364,5649.077040885441
25,TS5,426925.0754288637,124399.0359316668,8.57280201078334,2026-02-25 18:00:00+00:00,2273.743027412739,5660.579797116153
