,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,01_P1_0,426301.7961768516,124282.31534674426,9.299416998320252,2026-02-09 22:00:00+00:00,2020.5542752868946,5079.205411087353
1,02_P1_0,426301.7925747398,124282.3958722811,6.903768908667885,2026-02-09 22:00:00+00:00,2020.631954411571,5079.183886894424
2,03_P1_0,426307.3493912231,124258.07776702507,9.299076454034982,2026-02-09 22:00:00+00:00,1998.1731497421808,5090.039786004799
3,04_P1_0,426307.38885873073,124258.00351312806,6.832319140216097,2026-02-09 22:00:00+00:00,1998.1096063257014,5090.094863764385
4,05_P2_0,426345.8819147762,124292.4087567512,10.21682498665915,2026-02-09 22:00:00+00:00,2040.2537749376768,5119.9160844720445
5,06_P2_0,426345.9289484748,124292.48695041882,7.588405501180796,2026-02-09 22:00:00+00:00,2040.3405083916027,5119.94443454134
6,07_P2_0,426351.55309411034,124268.23985352776,10.207504429829143,2026-02-09 22:00:00+00:00,2017.9659740018205,5130.850072194161
7,08_P2_0,426351.5461606773,124268.12535134124,7.186525582931415,2026-02-09 22:00:00+00:00,2017.8528224674603,5130.8689283200765
8,09_P3_0,426390.1338297489,124302.54095879884,11.089532033586766,2026-02-09 22:00:00+00:00,2060.028256980122,5160.780046064574
9,10_P3_0,426390.0769476526,124302.66363490651,7.980817551624835,2026-02-09 22:00:00+00:00,2060.1350999209244,5160.69716309726
10,11_P3_0,426395.6353297401,124278.33010645745,11.09465051883147,2026-02-09 22:00:00+00:00,2037.6616131253593,5171.558038267405
11,12_P3_0,426395.7883192002,124278.28408580733,7.941540640730029,2026-02-09 22:00:00+00:00,2037.650982066435,5171.7174454683845
12,13_P5_1,426607.50807489903,124350.9313247106,11.379787587240777,2026-02-09 22:00:00+00:00,2155.8184254824205,5361.820921475434
13,14_P5_1,426607.3945684535,124351.04610298658,8.017530732706389,2026-02-09 22:00:00+00:00,2155.9049040065215,5361.68461582373
14,15_P5_1,426611.3256771233,124329.2715038144,11.355999007501028,2026-02-09 22:00:00+00:00,2135.5614826331307,5370.387028782692
15,16_P5_1,426611.38596012676,124329.16426335204,8.081892626764565,2026-02-09 22:00:00+00:00,2135.4704449515357,5370.469773557747
16,17_P5_1,426609.5870797294,124339.66687984025,6.67372480818357,2026-02-09 22:00:00+00:00,2145.3045054908544,5366.367069925815
17,18_P6_1,426780.88164575637,124390.53398434857,10.995922814327903,2026-02-09 22:00:00+00:00,2233.200738250166,5521.941948804575
18,19_P6_1,426780.8749986981,124390.62174451914,7.453357525580421,2026-02-09 22:00:00+00:00,2233.284787525955,5521.915838458705
19,20_P6_1,426785.6881300758,124369.5006859447,11.414611082810351,2026-02-09 22:00:00+00:00,2213.775651426521,5531.331727031622
20,21_P6_1,426785.72077911324,124369.35753309492,7.238519780081012,2026-02-09 22:00:00+00:00,2213.643429777235,5531.395571635971
21,22_P6_1,426775.10777023516,124372.27081415027,6.174425359983819,2026-02-09 22:00:00+00:00,2214.10878039504,5520.399817330054
22,23_KW_0,426811.62359446666,124396.30996255769,9.999404976034489,2026-02-09 22:00:00+00:00,2245.7072431314728,5550.612781900808
23,24_KW_0,426811.62805194705,124396.30083974653,7.65575565098032,2026-02-09 22:00:00+00:00,2245.6993486323363,5550.619167172784
24,25_KW_0,426815.89412504627,124377.6987818626,10.014073528297377,2026-02-09 22:00:00+00:00,2228.5230026717254,5558.938366451963
25,26_KW_0,426815.89957371226,124377.69150569182,7.62606816423063,2026-02-09 22:00:00+00:00,2228.5171297423194,5558.9453047026345
26,27_KW_1,426812.3153632345,124401.1138215334,9.190338888643435,2026-02-09 22:00:00+00:00,2250.544112630767,5550.212408907773
27,28_KW_1,426811.3371291681,124400.82501061789,3.9927054040394294,2026-02-09 22:00:00+00:00,2250.0437920405366,5549.323570935717
28,29_KW_1,426819.4924733757,124370.28425506578,9.736640748520482,2026-02-09 22:00:00+00:00,2222.101311883416,5564.104138973074
29,30_KW_1,426824.91950624884,124372.12311710946,5.576523844954658,2026-02-09 22:00:00+00:00,2225.1075884589072,5568.9822944209445
30,31_P7_0,426875.94163680787,124413.93065552329,10.707954738437543,2026-02-09 22:00:00+00:00,2277.26919046674,5609.359210486722
31,32_P7_0,426875.9893694135,124414.05705848995,7.342615147209306,2026-02-09 22:00:00+00:00,2277.403067873079,5609.377457450746
32,33_P7_0,426881.44506200467,124389.81621316768,10.774725495328827,2026-02-09 22:00:00+00:00,2254.99694409891,5620.117512432175
33,34_P7_0,426881.47295752785,124389.68741074808,7.1114257228299795,2026-02-09 22:00:00+00:00,2254.877645870635,5620.173513827138
34,35_P9_0,426964.0064546138,124434.1190703841,8.789971407106673,2026-02-09 22:00:00+00:00,2316.6458850588765,5690.676245312057
35,36_P9_0,426964.04990208696,124434.2405017383,6.506869110885182,2026-02-09 22:00:00+00:00,2316.773958266744,5690.691427872185
36,37_P9_0,426969.44971108786,124410.0328021533,8.972772117437916,2026-02-09 22:00:00+00:00,2294.3876392499174,5701.369600811424
37,38_P9_0,426969.52438884135,124409.92138749275,6.338246433422822,2026-02-09 22:00:00+00:00,2294.295753220106,5701.467309311458
45,TS1-1,426445.56110664055,124285.6654229752,7.8943545434920965,2026-02-09 22:00:00+00:00,2055.979315483902,5218.577734649148
46,TS2,426440.79289893573,124314.90209799437,7.062286007595983,2026-02-09 22:00:00+00:00,2083.4084563808583,5207.390187976711
47,TS3,426782.7427828206,124378.97054108881,7.758738140648707,2026-02-09 22:00:00+00:00,2222.346660421609,5526.342635760624
