,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,29_KW_1,426819.4991233901,124370.27692179922,9.738113075953637,2026-02-17 06:00:00+00:00,2222.0956520437803,5564.112260900538
1,31_P7_0,426875.8635824578,124413.9523930004,10.702548793786603,2026-02-17 06:00:00+00:00,2277.2729165208516,5609.2782715221065
2,32_P7_0,426875.9112557047,124414.0789775016,7.337137759698621,2026-02-17 06:00:00+00:00,2277.406957582974,5609.296420022763
3,33_P7_0,426881.44629985327,124389.81803755509,10.735417553962092,2026-02-17 06:00:00+00:00,2254.9989991574857,5620.118310801021
4,34_P7_0,426881.4741760548,124389.68924550773,7.072189748206,2026-02-17 06:00:00+00:00,2254.879706716406,5620.17429104375
5,34a_P7_0,426879.6446420701,124402.99471688704,6.569878343307325,2026-02-17 06:00:00+00:00,2267.4387367898407,5615.414718915775
6,35_P9_0,426963.9290568929,124434.14058683085,8.784898913382177,2026-02-17 06:00:00+00:00,2316.6495425701587,5690.595995780652
7,36_P9_0,426963.9725779252,124434.26213368386,6.501768445272606,2026-02-17 06:00:00+00:00,2316.777744804932,5690.611224199008
8,37_P9_0,426969.4517852941,124410.03437762648,8.93393976475431,2026-02-17 06:00:00+00:00,2294.389638793229,5701.371270024957
9,38_P9_0,426969.5266215715,124409.92295196248,6.299379535999944,2026-02-17 06:00:00+00:00,2294.2977775002214,5701.469135493127
10,38a_P9_0,426965.6195061902,124421.81320844793,5.605573750302974,2026-02-17 06:00:00+00:00,2305.012706360914,5695.001210833461
17,TS4,426919.14006210765,124424.61757163104,8.778555168461109,2026-02-17 06:00:00+00:00,2297.3486663101075,5649.07229112938
18,TS5,426925.0763984103,124399.04027756151,8.558367593016058,2026-02-17 06:00:00+00:00,2273.7474800616333,5660.579769927207
