,Id,Timestamp,Easting,Northing,Height,EastingDiff,NorthingDiff,HeightDiff,Type,LongitudinalDisplacement,TransverseDisplacement,HeightDisplacement,Name
11887,130,2026-02-11 18:00:20.270000+00:00,124898.94008848238,426720.76359854056,4.128183072005865,0.0017154851229861379,-0.00607815821422264,0.038120339535670844,0,0.0039277908299319,0.004945640067838721,0.038120339535670844,901_GSL_1
11888,138,2026-02-11 18:00:20.870000+00:00,123928.08413683953,426940.4297310744,7.120832237588229,-0.002482039140886627,-0.0019900776678696275,0.0028961739903019534,0,-5.4153467026174056e-05,-0.0031808795675183437,0.0028961739903019534,905_GSL_1
11889,133,2026-02-11 18:00:21.990000+00:00,124806.22481862683,426258.51104656624,4.599148768740157,0.0029225332982605323,-0.0004372471012175083,0.01099166455559164,0,0.0018966510480978162,-0.002266076059781347,0.01099166455559164,903_GSL_1
11890,139,2026-02-11 18:00:22.370000+00:00,123928.08712028214,426940.4340553662,7.131996426835691,0.00025035845465026796,0.0029513536137528718,-0.004605403903564564,0,0.000737988444173753,0.002868543282834165,-0.004605403903564564,905_GSL_1
11891,134,2026-02-11 18:00:24.150000+00:00,123855.61564144371,426533.0724648146,6.0532304855762105,0.0011793023004429415,-0.0018332473700866103,0.007387566678429991,0,-0.0015211808068287896,-0.0015612683269365327,0.007387566678429991,904_GSL_1
11892,125,2026-02-11 18:00:36.780000+00:00,124339.65917191117,426609.5922702184,6.669379316823219,0.0013063475489616394,0.0010363719775341451,-0.00413662130589465,0,0.0012149491224875896,0.0011421512265294613,-0.00413662130589465,17_P5_1
11893,132,2026-02-11 18:00:37.820000+00:00,124806.22400242927,426258.5017836469,4.623796297264365,0.009868141496554017,-0.0033581035677343607,0.0411641230540436,0,0.00784368205298528,-0.006865400790872898,0.0411641230540436,903_GSL_1
11894,153,2026-02-11 18:00:38.690000+00:00,124370.2764763167,426819.49665271497,9.73447126910319,0.002637511832290329,-0.0024703822564333677,0.008390791990201762,0,0.0016901399218201465,-0.00319416408517817,0.008390791990201762,29_KW_1
11895,143,2026-02-11 18:00:42.170000+00:00,124266.9171870325,427056.31596158934,7.105026649910822,-0.0023803955991752446,0.0017347133252769709,-0.0005150883119560135,0,0.0025075085121935435,-0.001545287866626565,-0.0005150883119560135,906_GSL_1
11896,137,2026-02-11 18:00:42.520000+00:00,123928.08564148442,426940.4283842549,7.140677451461318,-0.0037577774637611583,-0.005444316135253757,0.017813760495788422,0,-0.0022120562439983185,-0.0062344427835311555,0.017813760495788422,905_GSL_1
11897,146,2026-02-11 18:00:51.570000+00:00,124350.92675066068,426607.5132859064,11.372628320688769,0.00048408574366476387,0.001420509594026953,-0.006693192535314196,0,0.001490704540645013,0.00017316606608232222,-0.006693192535314196,13_P5_1
11898,135,2026-02-11 18:00:54.280000+00:00,123855.61849449477,426533.06025124516,6.065764347343367,0.004844216542551294,-0.016383676149416715,0.044565900225009614,0,0.005190000152848947,-0.016277443794819924,0.044565900225009614,904_GSL_1
11899,5,2026-02-11 18:00:54.480000+00:00,124424.61787013718,426919.1366760888,8.773191746015037,0.0006673596653854474,-0.009671680280007422,0.005365924008723155,11,-0.009694602483840437,3.809254497453668e-05,0.005365924008723155,TS4
11900,136,2026-02-11 18:00:54.520000+00:00,123855.61666743798,426533.07366764365,6.038143391450106,0.0008973261865321547,-0.0004408824606798589,0.01585084901336753,0,-0.0004698159197696029,-0.0008825217451726098,0.01585084901336753,904_GSL_1
11901,152,2026-02-11 18:00:57.800000+00:00,124370.27323675499,426819.5005467318,9.726529030734161,-0.0025349068746436387,0.0013766938936896622,-0.0023919204937179472,0,0.001923228954946447,-0.0021499370518444443,-0.0023919204937179472,29_KW_1
11902,141,2026-02-11 18:01:00.330000+00:00,124266.92059504687,427056.3132667188,7.096769019629988,0.001966295429156162,-0.0012515842099674046,0.012634319366890523,0,-0.0013113221091607167,0.0019269704396763427,0.012634319366890523,906_GSL_1
11903,148,2026-02-11 18:01:06.990000+00:00,124351.04097992645,426607.39997133403,8.010780363847447,-0.00013848821981810033,0.0015154393040575087,-0.004676051364935319,0,0.0014516458088333168,-0.0004565738899754984,-0.004676051364935319,14_P5_1
11904,140,2026-02-11 18:01:10.640000+00:00,123928.0890286788,426940.4301553228,7.144503896541227,0.001504946339991875,-0.004283354093786329,0.008930190338883648,0,-0.0016437768328464836,-0.004232018844807786,0.008930190338883648,905_GSL_1
11905,150,2026-02-11 18:01:14.600000+00:00,124401.10383474926,426812.32286433445,9.180119620876505,0.0006541193288285285,0.001432745426427573,-0.0018944023673039823,0,0.0015390313601121952,-0.00033468496513500357,-0.0018944023673039823,27_KW_1
11906,122,2026-02-11 18:01:17.330000+00:00,124329.15199608877,426611.38996716944,8.086771073915923,0.002445185717078857,-0.0020717394072562456,0.003107235473525094,0,-0.001383784152785059,0.0028907055853348057,0.003107235473525094,16_P5_1
11907,128,2026-02-11 18:01:24.350000+00:00,124898.93836932325,426720.7777888054,4.078349184274341,-0.0019320762512506917,0.008524770615622401,-0.0030427467293385746,0,0.0019428133271941358,-0.008522330025603498,-0.0030427467293385746,901_GSL_1
11908,145,2026-02-11 18:01:27.370000+00:00,124266.91922316032,427056.31285056437,7.117970643987781,0.0008994074887596071,-0.0018960432498715818,0.01000370769613479,0,-0.001974315679432619,-0.0007113307487849575,0.01000370769613479,906_GSL_1
11909,6,2026-02-11 18:01:27.570000+00:00,124399.03881840021,426925.074663022,8.554849213545229,-0.00035234417009633034,-0.000786192889790982,0.007542517723670983,11,-0.0007496461976065572,-0.0004245895106721285,0.007542517723670983,TS5
11910,129,2026-02-11 18:01:31.070000+00:00,124898.93984938372,426720.7761755685,4.087422376463409,0.00017768493853509426,0.003672898397780955,-0.00426236878220454,0,-0.0002582320171032906,-0.003668115429365179,-0.00426236878220454,901_GSL_1
11911,120,2026-02-11 18:01:33.310000+00:00,124329.26204078899,426611.32898955274,11.360415270642356,0.0017889538285089657,-0.0021855373634025455,0.0023841039954834997,0,-0.0016586759047149359,0.0022859841667175924,0.0023841039954834997,15_P5_1
11912,131,2026-02-11 18:01:44.420000+00:00,124806.21862386209,426258.5002923476,4.616442987545062,7.936594192869961e-05,-0.005991716869175434,0.004938514772499403,0,0.0021586444064484013,0.00558992167383486,0.004938514772499403,903_GSL_1
11913,3,2026-02-11 18:01:44.620000+00:00,124314.90349284135,426440.794774926,7.043828866976438,-0.0037465105851879343,-0.001302357588429004,-0.0346002285146465,11,-0.003959732479413714,0.00023020761182022975,-0.0346002285146465,TS2
11914,149,2026-02-11 18:01:48.870000+00:00,124351.0412463399,426607.39923297474,8.009854153067142,-6.5352171077393e-05,0.0025005092611536384,-0.0023716909006559206,0,-0.0024591032197731964,0.00045785240621923384,-0.0023716909006559206,14_P5_1
11915,124,2026-02-11 18:01:48.920000+00:00,124339.66065907739,426609.588625478,6.678252201431615,0.002893354161642492,-0.001616426045075059,0.0038220055984217183,0,-0.0006307522288785046,0.003253687614024389,0.0038220055984217183,17_P5_1
11916,154,2026-02-11 18:01:49.120000+00:00,124285.66523681393,426445.56266763504,7.897093923261054,0.0006118139281170443,-0.0011573649826459587,-0.004506076738945097,11,-0.001306789661584224,7.817138907347956e-05,-0.004506076738945097,TS1-1
11917,147,2026-02-11 18:02:03.780000+00:00,124350.9268967332,426607.51270022336,11.369912983917118,0.00038938761281315237,0.002707483246922493,-0.00430665775532546,0,-0.0027349970666921165,4.335078504257941e-05,-0.00430665775532546,13_P5_1
11918,126,2026-02-11 18:02:17.900000+00:00,124339.65826096859,426609.5910080396,6.6670693413561315,0.0014403644454432651,0.002517878543585539,-0.003587847779326303,0,-0.0027742934710901206,-0.0008471468775910395,-0.003587847779326303,17_P5_1
11919,121,2026-02-11 18:02:34.710000+00:00,124329.26251645193,426611.3287387589,11.350574698496574,0.00297368221799843,0.0010222663404420018,-0.0037248235775475536,0,-0.0018100537395289843,-0.0025712875888274115,-0.0037248235775475536,15_P5_1
11920,123,2026-02-11 18:02:51.280000+00:00,124329.15194159669,426611.39175627317,8.07433666326122,0.0021849845652468503,0.0014782535145059228,-0.00377898179284486,0,-0.0020294877728976018,-0.00168539917621174,-0.00377898179284486,16_P5_1
11921,4,2026-02-11 18:02:51.480000+00:00,124378.97067132559,426782.742472698,7.756521260188748,-0.0011466476134955883,0.0012897905544377863,0.0014455552164820418,11,-0.0017208644991828102,0.0001303295795449211,0.0014455552164820418,TS3
11922,66,2026-02-11 18:06:21.490000+00:00,124898.9385588027,426720.7607293745,4.125389978176957,0.0009531390242045745,-0.013475780317094177,0.04310344777319308,0,0.006078614628583298,0.012064641451415689,0.04310344777319308,901_GSL_1
11923,68,2026-02-11 18:06:21.490000+00:00,123928.08248920379,426940.42839205795,7.121848228883279,-0.026461158064194024,-0.01934294728562236,0.0030349478430533594,0,0.0009025667540040675,-0.032764735143858435,0.0030349478430533594,905_GSL_1
11924,68,2026-02-11 18:06:22.080000+00:00,123928.08656492118,426940.43246272445,7.130805745424518,-0.02238544067949988,-0.015272280783392489,0.011992464384292134,0,0.01608767379860564,-0.021806816972952402,0.011992464384292134,905_GSL_1
11925,71,2026-02-11 18:06:22.660000+00:00,124806.22356320992,426258.5111448899,4.60300273468553,-0.004198725568130612,-0.003961242153309286,0.01149907153626284,0,0.0011915745706398524,0.005648086918261136,0.01149907153626284,903_GSL_1
11926,67,2026-02-11 18:06:23.020000+00:00,123855.61588228936,426533.0771807845,6.052259785402359,-0.00211218478216324,-0.013921920210123062,0.007851637064783645,0,-0.0007068806037355237,-0.014063481315204192,0.007851637064783645,904_GSL_1
11927,71,2026-02-11 18:06:38.440000+00:00,124806.22205149749,426258.5011073777,4.6202630964612545,-0.005710437995730899,-0.0139987543807365,0.02875943331198716,0,0.00926534789608851,0.01194686380100337,0.02875943331198716,903_GSL_1
11928,67,2026-02-11 18:06:38.900000+00:00,123855.61480048324,426533.076232544,6.03771940611219,-0.0031939909094944596,-0.014870160724967718,-0.006688742225385624,0,0.01128963722866721,-0.01019153320955179,-0.006688742225385624,904_GSL_1
