,Id,Timestamp,Easting,Northing,Height,EastingDiff,NorthingDiff,HeightDiff,Type,LongitudinalDisplacement,TransverseDisplacement,HeightDisplacement,Name
56548,133,2026-02-23 22:00:20.540000+00:00,124806.22661267052,426258.5132918222,4.604494013892628,0.0047165769938146695,0.0018080088775604963,0.016336909708062564,0,0.0009158338330589497,-0.004967518800180221,0.016336909708062564,903_GSL_1
56549,130,2026-02-23 22:00:21.500000+00:00,124898.94113990653,426720.76866512885,4.129070698974304,0.0027669092669384554,-0.0010115699260495603,0.039007966504109426,0,0.0029429599926820062,-0.0001343394515060212,0.039007966504109426,901_GSL_1
56550,153,2026-02-23 22:00:37.100000+00:00,124370.27706270189,426819.4988864363,9.734489685842382,0.0032238970161415637,-0.00023666094057261944,0.008409208729393214,0,-0.0006191180668027406,-0.0031727296119962115,0.008409208729393214,29_KW_1
56551,132,2026-02-23 22:00:40.790000+00:00,124806.22396768689,426258.50512832537,4.629290325165819,0.009833399119088426,-1.3425073120743036e-05,0.046658150955497746,0,0.004930037159657107,-0.008508269628560054,0.046658150955497746,903_GSL_1
56552,136,2026-02-23 22:00:53.060000+00:00,123855.61650841493,426533.07551824104,6.042320575568582,0.0007383031334029511,0.0014097149251028895,0.02002803313184387,0,-0.0014234990604729658,0.0007113635580229315,0.02002803313184387,904_GSL_1
56553,135,2026-02-23 22:00:58.460000+00:00,123855.61275839225,426533.0726949732,6.063913755160431,-0.0008918859821278602,-0.003939948102924973,0.04271530804207391,0,0.0029501473591758403,-0.0027595800800132774,0.04271530804207391,904_GSL_1
56554,5,2026-02-23 22:00:58.660000+00:00,124424.61868325109,426919.1399838467,8.793190750130185,-0.0012020528374705464,-0.005753682053182274,-0.014053996273684533,11,-0.00586986956907669,0.0003072774563976485,-0.014053996273684533,TS4
56555,140,2026-02-23 22:01:09.120000+00:00,123928.08776410608,426940.4321948331,7.146990012316091,0.00024037361436057836,-0.002243843802716583,0.011416306113747332,0,-0.000313372809545912,-0.002234818106179491,0.011416306113747332,905_GSL_1
56556,145,2026-02-23 22:01:26.240000+00:00,124266.92149243335,427056.3176861487,7.119965705000025,0.0031686805159552023,0.0029395410674624145,0.011998768708378904,0,-0.00017651559743340413,0.004318597010992682,0.011998768708378904,906_GSL_1
56557,6,2026-02-23 22:01:26.440000+00:00,124399.03861214145,426925.07796417887,8.58127197733392,-0.0005586029292317107,0.0025149639695882797,0.03396528151236211,11,-0.002576122846834177,2.5924484420341654e-05,0.03396528151236211,TS5
