,Id,Timestamp,Easting,Northing,Height,EastingDiff,NorthingDiff,HeightDiff,Type,LongitudinalDisplacement,TransverseDisplacement,HeightDisplacement,Name
47822,130,2026-02-15 22:00:35.370000+00:00,124898.93782667033,426720.76580045995,4.094412797611046,-0.0005463269335450605,-0.003876238828524947,0.004350065140851456,0,0.0009916018181198426,0.0037868755469889197,0.004350065140851456,901_GSL_1
47823,133,2026-02-15 22:00:45.750000+00:00,124806.2123943116,426258.5032790912,4.6342888317311655,-0.009501781925791875,-0.00820472213672474,0.04613172754659978,0,0.002048451805455589,0.012385684087158523,0.04613172754659978,903_GSL_1
47824,153,2026-02-15 22:01:06.560000+00:00,124370.27278362728,426819.50016519264,9.771575198289883,-0.0010551775922067463,0.0010420954204164445,0.045494721176893904,0,-0.0007280393014430422,0.0012920222102976713,0.045494721176893904,29_KW_1
47825,152,2026-02-15 22:01:27.300000+00:00,124370.27694761849,426819.4998001914,9.732955398726451,0.001175956625957042,0.0006301534594967961,0.004034447498572291,0,0.00034254403736132705,0.0012894304754876287,0.004034447498572291,29_KW_1
47826,122,2026-02-15 22:01:34.650000+00:00,124329.15081746828,426611.3900267688,8.086896595746033,0.0012665652320720255,-0.002012140059377998,0.0032327573036354806,0,-0.00162508426531887,0.0017355103676614516,0.0032327573036354806,16_P5_1
47827,150,2026-02-15 22:01:45.100000+00:00,124401.09819192394,426812.3256466176,9.18654310117373,-0.004988705986761488,0.0042150286026299,0.004529077929920078,0,0.00038618096955431565,-0.006519548895597928,0.004529077929920078,27_KW_1
47828,120,2026-02-15 22:01:50.240000+00:00,124329.25999093363,426611.32931533887,11.361110922509631,-0.00026090153551194817,-0.0018597512389533222,0.0030797558627586596,0,-0.0018649521615591064,0.0002206755924811933,0.0030797558627586596,15_P5_1
47829,129,2026-02-15 22:02:05.300000+00:00,124898.93982960448,426720.7715011054,4.087821582398663,0.0001579056988703087,-0.0010015647276304662,-0.003863162846950985,0,0.00027532162814656366,0.0009758402094830566,-0.003863162846950985,901_GSL_1
47830,149,2026-02-15 22:02:23.090000+00:00,124351.04066164512,426607.3970762424,8.016016862735594,-0.0006500469462480396,0.0003437769482843578,0.0037910187677958618,0,-0.0002372461631665063,0.0006960300859595647,0.0037910187677958618,14_P5_1
47831,147,2026-02-15 22:02:42.580000+00:00,124350.9267103624,426607.51048254955,11.375251048111537,0.00020301681070122868,0.0004898094339296222,0.0010314064390932742,0,-0.0005157371556364633,-0.00012306215214177683,0.0010314064390932742,13_P5_1
47832,126,2026-02-15 22:02:57.640000+00:00,124339.6567078113,426609.5887841863,6.672020503244616,-0.00011279284080956131,0.0002940252306871116,0.0013633141091577983,0,-0.0002617542483563743,0.00017509361691932053,0.0013633141091577983,17_P5_1
47833,121,2026-02-15 22:03:13.600000+00:00,124329.2637155543,426611.3262270398,11.356268892898193,0.004172784596448764,-0.0014894527848809958,0.001969370824070893,0,0.000268270265448575,-0.004422514211557265,0.001969370824070893,15_P5_1
47834,123,2026-02-15 22:03:31.680000+00:00,124329.15509655859,426611.38632425835,8.081935971269923,0.005339946466847323,-0.003953761304728687,0.0038203262158571505,0,0.002305682220858647,-0.006231459397282584,0.0038203262158571505,16_P5_1
47835,4,2026-02-15 22:03:31.880000+00:00,124378.9710081852,426782.7414784675,7.760553452080156,-0.0008097880054265261,0.0002955600502900779,0.005477747107890174,11,-0.0008309339848375808,-0.00022947999891512064,0.005477747107890174,TS3
47836,145,2026-02-15 22:03:46.430000+00:00,124266.92183687934,427056.3173888865,7.153758837762453,0.0035131265030940995,0.002642278908751905,0.045791901470806806,0,-0.0006303772481034486,0.0043504390793862235,0.045791901470806806,906_GSL_1
47837,6,2026-02-15 22:03:46.630000+00:00,124399.04044390941,426925.07588965504,8.552112519756445,0.001273165034945123,0.0004404401406645775,0.004805823934887599,11,-0.0012346666188837855,0.0005390130461589312,0.004805823934887599,TS5
47838,71,2026-02-15 22:06:31.920000+00:00,124806.21826199895,426258.50787814247,4.581677726553394,-0.009499936539214104,-0.007227989612147212,-0.009825936595873053,0,0.0012157859483048986,0.011874952320338285,-0.009825936595873053,903_GSL_1
47839,66,2026-02-15 22:07:18+00:00,124898.93966912388,426720.77148700756,4.086725798968612,0.002063460196950473,-0.0027181472396478057,0.004439268564847332,0,0.0023706201629622886,0.0024548630193476223,0.004439268564847332,901_GSL_1
47840,69,2026-02-15 22:07:34.380000+00:00,124266.92053121458,427056.3170387654,7.114120015679241,-0.022065982077037916,0.002200381364673376,0.023618644751808304,0,0.017204634587902147,-0.013991061141704782,0.023618644751808304,906_GSL_1
47841,66,2026-02-15 22:07:40.270000+00:00,124898.94108817897,426720.7728485986,4.0932479255963425,0.003482515283394605,-0.0013565561966970563,0.010961395192578216,0,0.0037362631361894296,-9.216936056041105e-05,0.010961395192578216,901_GSL_1
