,Id,Timestamp,Easting,Northing,Height,EastingDiff,NorthingDiff,HeightDiff,Type,LongitudinalDisplacement,TransverseDisplacement,HeightDisplacement,Name
30089,138,2026-02-13 22:00:19.840000+00:00,123928.08481239338,426940.43066059944,7.119223278310851,-0.0018064852920360863,-0.0010605526040308177,0.001287214712923479,0,0.00026727518274548577,-0.0020776729562054803,0.001287214712923479,905_GSL_1
30090,134,2026-02-13 22:00:21.120000+00:00,123855.61461547414,426533.0736055238,6.052541247532487,0.00015333273040596396,-0.0006925381603650749,0.006698328634706208,0,-0.00028835019669030596,-0.000648054159653537,0.006698328634706208,904_GSL_1
30091,133,2026-02-13 22:00:22.010000+00:00,124806.22156015082,426258.5092881728,4.591266009347599,-0.00033594270644243807,-0.002195640525314957,0.0031089051630335263,0,0.0016985757363223153,0.0014312705147505535,0.0031089051630335263,903_GSL_1
30092,130,2026-02-13 22:00:22.080000+00:00,124898.9431455373,426720.77766289643,4.126284162728999,0.004772540036356077,0.00798619765555486,0.036221430258804865,0,0.0013215753692662154,-0.009209230691841772,0.036221430258804865,901_GSL_1
30093,125,2026-02-13 22:00:36.470000+00:00,124339.65776253014,426609.59050190327,6.675512993987711,-0.00010303348244633526,-0.0007319431751966476,0.0019970558585971077,0,-0.0007391471436550297,4.267346784667122e-06,0.0019970558585971077,17_P5_1
30094,137,2026-02-13 22:00:37.320000+00:00,123928.0855496832,426940.429577396,7.137045622241842,-0.003849578686640598,-0.004251175036188215,0.014181931276311843,0,-0.001191196390068376,-0.005610062068572458,0.014181931276311843,905_GSL_1
30095,153,2026-02-13 22:00:38.500000+00:00,124370.27582329781,426819.4981039956,9.737502181884642,0.001984492933843285,-0.0010191016481257975,0.01142170477165294,0,0.00046157682875113635,-0.0021825964365513586,0.01142170477165294,29_KW_1
30096,132,2026-02-13 22:00:39.780000+00:00,124806.23516270916,426258.5141577172,4.623242082997185,0.021028421382652596,0.009015966730657965,0.040609908786864324,0,0.0027107196831474938,-0.02271858623977577,0.040609908786864324,903_GSL_1
30097,146,2026-02-13 22:00:51.750000+00:00,124350.92438987643,426607.511987084,11.379473349777975,-0.0018766985158436,0.00012168718967586756,0.00015183655389172657,0,-0.0002774241089868217,-0.001860064771789856,0.00015183655389172657,13_P5_1
30098,141,2026-02-13 22:00:53.300000+00:00,124266.91656572423,427056.3141976244,7.093230013917504,-0.002063027219264768,-0.00032067863503471017,0.009095313654405857,0,-0.00025723531074838473,-0.0020718943238735,0.009095313654405857,906_GSL_1
30099,136,2026-02-13 22:00:55.130000+00:00,123855.6133867164,426533.0776194345,6.033134796485001,-0.002383395389188081,0.003510908398311585,0.010842254048262667,0,-0.0001210142594090014,0.00424174573867382,0.010842254048262667,904_GSL_1
30100,135,2026-02-13 22:00:56.720000+00:00,123855.62014557153,426533.0636635246,6.058988911782103,0.00649529330257792,-0.012971396732609719,0.037790464663745915,0,0.0019080117988827645,-0.0143807322225468,0.037790464663745915,904_GSL_1
30101,5,2026-02-13 22:00:56.920000+00:00,124424.61748498274,426919.14339148084,8.783756026633885,0.0002822052192641422,-0.002956288226414472,0.015930204627570888,11,-0.002969397524303683,-4.425162229688187e-05,0.015930204627570888,TS4
30102,148,2026-02-13 22:01:07.070000+00:00,124351.03907708195,426607.3984969884,8.01660492434164,-0.0020413327147252858,4.1093677282333374e-05,0.001148509129258457,0,-0.000392572048250345,-0.0020036504509152336,0.001148509129258457,14_P5_1
30103,122,2026-02-13 22:01:10.270000+00:00,124329.15021643079,426611.39043921407,8.088460252384023,0.0006655277393292636,-0.001599694776814431,0.0047964139416247775,0,-0.0013785697229730732,0.0010495218290659974,0.0047964139416247775,16_P5_1
30104,140,2026-02-13 22:01:11.010000+00:00,123928.08792682472,426940.4327967966,7.144922866996144,0.0004030922573292628,-0.0016418803134001791,0.00934916079380077,0,-0.00045639724695194635,-0.001627868509562291,0.00934916079380077,905_GSL_1
30105,128,2026-02-13 22:01:24.550000+00:00,124898.93682801172,426720.7763426679,4.075408663271107,-0.0034733877837425098,0.007078633061610162,-0.005983267732572628,0,-7.217681601622271e-05,-0.007884558277062952,-0.005983267732572628,901_GSL_1
