,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,27_KW_1,426812.8408911924,124403.03638668694,6.6060604818430235,2026-02-25 14:00:00+00:00,2252.535516625883,5550.294546185267
1,29_KW_1,426819.49570393685,124370.27632368359,9.727716701440814,2026-02-25 14:00:00+00:00,2222.094304161982,5564.109061897931
2,30_KW_1,426819.495861794,124370.27544353981,9.727670601379097,2026-02-25 14:00:00+00:00,2222.0934816345166,5564.10941264074
3,31_P7_0,426875.86832400336,124413.95367933401,10.699137677679506,2026-02-25 14:00:00+00:00,2277.275230928997,5609.282605160661
4,32_P7_0,426875.9157609657,124414.0799064611,7.333244936072354,2026-02-25 14:00:00+00:00,2277.408870817115,5609.300603308286
5,33_P7_0,426881.4440630897,124389.81589788286,10.725327297236692,2026-02-25 14:00:00+00:00,2254.996413349025,5620.116609359502
6,34_P7_0,426881.4717998242,124389.68742274327,7.061787399412982,2026-02-25 14:00:00+00:00,2254.8773985864054,5620.172382778022
7,34a_P7_0,426879.6457555244,124402.99443845477,6.563228634663533,2026-02-25 14:00:00+00:00,2267.4387144904013,5615.415866438199
8,35_P9_0,426963.9330760119,124434.1419267844,8.781930911143938,2026-02-25 14:00:00+00:00,2316.6517476344125,5690.599613305274
9,36_P9_0,426963.97640682623,124434.26347098284,6.498508655047872,2026-02-25 14:00:00+00:00,2316.779904730603,5690.614656919915
10,37_P9_0,426969.4491444374,124410.03194309241,8.924029089834871,2026-02-25 14:00:00+00:00,2294.3866752005074,5701.369240690457
11,38_P9_0,426969.52386835654,124409.92072384252,6.289091081643198,2026-02-25 14:00:00+00:00,2294.294989956519,5701.466950473369
12,38a_P9_0,426965.61671909,124421.80989974155,5.61142130748529,2026-02-25 14:00:00+00:00,2305.008858034308,5694.9992345116725
13,39_LHN_0,427023.83482716314,124422.71070180436,10.320190568862914,2026-02-25 14:00:00+00:00,2318.910079439036,5751.540507891675
14,40_LHN_0,427018.96697945375,124446.57070701031,10.382313984933793,2026-02-25 14:00:00+00:00,2341.0765135603683,5741.458593981392
15,41_LHN_0,427019.0005028654,124446.56602007385,7.902399556330812,2026-02-25 14:00:00+00:00,2341.079444501721,5741.492316319475
16,42_LHN_0,427023.89542745333,124422.72655796577,7.784421169843901,2026-02-25 14:00:00+00:00,2318.9390899185187,5751.596025502449
24,TS4,426919.14441039675,124424.61888448647,8.789145900674335,2026-02-25 14:00:00+00:00,2297.350918597488,5649.076235544301
25,TS5,426925.07589153014,124399.0374169781,8.572465572697014,2026-02-25 14:00:00+00:00,2273.744578581529,5660.5799157975225
