,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,01_P1_0,426301.7964236793,124282.31454349426,9.29889887000739,2026-02-09 14:00:00+00:00,2020.5535476070966,5079.205831345105
1,02_P1_0,426301.7926247854,124282.39593599072,6.903522603566404,2026-02-09 14:00:00+00:00,2020.6320277017835,5079.183921420122
2,03_P1_0,426307.34958915575,124258.07755799877,9.298902591622214,2026-02-09 14:00:00+00:00,1998.1729902899406,5090.040025680226
3,04_P1_0,426307.3890930926,124258.00312329493,6.831561644301651,2026-02-09 14:00:00+00:00,1998.1092787976465,5090.095179391894
4,05_P2_0,426345.88213998015,124292.40805162757,10.216692338514866,2026-02-09 14:00:00+00:00,2040.2531380604166,5119.916461703406
5,06_P2_0,426345.92920027,124292.48619473656,7.588067479497261,2026-02-09 14:00:00+00:00,2040.339828185327,5119.944848999923
6,07_P2_0,426351.5532590305,124268.23963376769,10.20706618404263,2026-02-09 14:00:00+00:00,2017.9657967030105,5130.850282094813
7,08_P2_0,426351.5463893062,124268.12510671401,7.186058845957423,2026-02-09 14:00:00+00:00,2017.8526351831517,5130.869205877733
8,09_P3_0,426390.1339884104,124302.54100624837,11.089670103622185,2026-02-09 14:00:00+00:00,2060.028338719405,5160.780190091039
9,10_P3_0,426390.0770531495,124302.66357349708,7.981151853738635,2026-02-09 14:00:00+00:00,2060.1350636670895,5160.697279657864
10,11_P3_0,426395.6355150344,124278.32999261172,11.094443080664435,2026-02-09 14:00:00+00:00,2037.661543614504,5171.558244333052
11,12_P3_0,426395.78844535974,124278.28400837949,7.941415506242348,2026-02-09 14:00:00+00:00,2037.650934822291,5171.717585751263
12,13_P5_1,426607.5079526399,124350.93166744646,11.379633471977824,2026-02-09 14:00:00+00:00,2155.8187321838127,5361.820725645347
13,14_P5_1,426607.3945660027,124351.04590127846,8.017798288278657,2026-02-09 14:00:00+00:00,2155.9047068617247,5361.684658556671
14,15_P5_1,426611.3253576777,124329.27227148926,11.356032322696356,2026-02-09 14:00:00+00:00,2135.5621593948545,5370.386545705294
15,16_P5_1,426611.3863217801,124329.16373188417,8.081870683372065,2026-02-09 14:00:00+00:00,2135.470007852754,5370.470244934336
16,17_P5_1,426609.5869437643,124339.66698061937,6.673521083480474,2026-02-09 14:00:00+00:00,2145.3045733010244,5366.366914862198
17,18_P6_1,426780.88160181296,124390.53395639347,10.995920501267952,2026-02-09 14:00:00+00:00,2233.2007011734527,5521.941912228242
18,19_P6_1,426780.8751395727,124390.62172276065,7.453365703984562,2026-02-09 14:00:00+00:00,2233.2847978321533,5521.915980630656
19,20_P6_1,426785.688183975,124369.50076562888,11.41458958837969,2026-02-09 14:00:00+00:00,2213.7757411485068,5531.331761739776
20,21_P6_1,426785.7206684439,124369.3576152338,7.23856727227529,2026-02-09 14:00:00+00:00,2213.6434850781434,5531.395445396868
21,22_P6_1,426775.10783009185,124372.2707849476,6.174486588827562,2026-02-09 14:00:00+00:00,2214.108765322201,5520.399882202451
22,23_KW_0,426811.6235932932,124396.30986332148,9.999420763506762,2026-02-09 14:00:00+00:00,2245.7071461475502,5550.612802955973
23,24_KW_0,426811.6280183461,124396.30076125212,7.655720125467134,2026-02-09 14:00:00+00:00,2245.6992646106296,5550.619151982331
24,25_KW_0,426815.89409647067,124377.69868446793,10.013961701425588,2026-02-09 14:00:00+00:00,2228.522901352892,5558.938360387457
25,26_KW_0,426815.8996139872,124377.6914278032,7.625968238737927,2026-02-09 14:00:00+00:00,2228.5170628369096,5558.945361380432
26,27_KW_1,426812.31527523714,124401.11385714191,9.190263675982917,2026-02-09 14:00:00+00:00,2250.5441276521155,5550.21231517486
27,28_KW_1,426811.33704265225,124400.82506218349,3.9927105005706527,2026-02-09 14:00:00+00:00,2250.04382294601,5549.3234750772
28,29_KW_1,426819.4923776284,124370.28461052425,9.736549585112215,2026-02-09 14:00:00+00:00,2222.101636915642,5564.103966136968
29,30_KW_1,426824.91956163495,124372.12294832,5.5766150331716196,2026-02-09 14:00:00+00:00,2225.107436336545,5568.98238616127
30,31_P7_0,426875.941760568,124413.9303644376,10.707937759364022,2026-02-09 14:00:00+00:00,2277.268934442406,5609.359396225756
31,32_P7_0,426875.9894348898,124414.0569871473,7.342437896731089,2026-02-09 14:00:00+00:00,2277.4030129852276,5609.3775372269465
32,33_P7_0,426881.44487949176,124389.81621261821,10.7747236255165,2026-02-09 14:00:00+00:00,2254.99690273568,5620.117334667304
33,34_P7_0,426881.4728153954,124389.6874234453,7.111409190792261,2026-02-09 14:00:00+00:00,2254.8776264514063,5620.173372456179
34,35_P9_0,426964.0064825273,124434.11895529,8.7899137043038,2026-02-09 14:00:00+00:00,2316.6457791256025,5690.676298264439
35,36_P9_0,426964.050012358,124434.2404354872,6.50683271601625,2026-02-09 14:00:00+00:00,2316.7739183618964,5690.691550169009
36,37_P9_0,426969.4496685146,124410.03290388112,8.97287558934873,2026-02-09 14:00:00+00:00,2294.387728876273,5701.369536560771
37,38_P9_0,426969.5243037416,124409.92148508107,6.33821701844225,2026-02-09 14:00:00+00:00,2294.295829298789,5701.467204537964
45,TS1-1,426445.5611226871,124285.66542325272,7.895233342871053,2026-02-09 14:00:00+00:00,2055.9793193439673,5218.577750226997
46,TS2,426440.7929034788,124314.90216007679,7.070854020771393,2026-02-09 14:00:00+00:00,2083.4085179062868,5207.390178516951
47,TS3,426782.74269349506,124378.97039179657,7.7589809267072,2026-02-09 14:00:00+00:00,2222.3464949307345,5526.342582095029
