,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,01_P1_0,426301.79778803245,124282.31512361394,9.29241573068505,2026-02-11 22:00:00+00:00,2020.5544182281753,5079.207031352337
1,02_P1_0,426301.79403883126,124282.3965375319,6.897657080077755,2026-02-11 22:00:00+00:00,2020.632930317641,5079.185165068832
2,03_P1_0,426307.3512624587,124258.06245272086,9.304902606312604,2026-02-11 22:00:00+00:00,1998.1586421144323,5090.045035592716
3,04_P1_0,426307.39067800075,124257.98850217854,6.83769094731976,2026-02-11 22:00:00+00:00,1998.0953827406474,5090.0999948438985
4,05_P2_0,426345.8835379748,124292.40795727826,10.210040847129147,2026-02-11 22:00:00+00:00,2040.2533588299978,5119.91784537663
5,06_P2_0,426345.930542577,124292.48655190751,7.581618386016002,2026-02-11 22:00:00+00:00,2040.3404765758366,5119.946077392764
6,07_P2_0,426351.55478747806,124268.22498999104,10.213466875805812,2026-02-11 22:00:00+00:00,2017.9518659298822,5130.855047586038
7,08_P2_0,426351.54792098445,124268.11045147145,7.192322254248981,2026-02-11 22:00:00+00:00,2017.83869395738,5130.873977082682
8,09_P3_0,426390.1353150357,124302.53991366863,11.08253467634928,2026-02-11 22:00:00+00:00,2060.0275705899494,5160.781727505198
9,10_P3_0,426390.07841847074,124302.66280364203,7.973899205444458,2026-02-11 22:00:00+00:00,2060.134618740219,5160.698782594627
10,11_P3_0,426395.63691400393,124278.31536915849,11.100054075803639,2026-02-11 22:00:00+00:00,2037.6476036858676,5171.562879081136
11,12_P3_0,426395.7899112521,124278.26948810548,7.947261454928102,2026-02-11 22:00:00+00:00,2037.6371104286359,5171.722262645296
12,13_P5_1,426607.5128190583,124350.9260612058,11.371682944852425,2026-02-11 22:00:00+00:00,2155.814356618828,5361.8267228441755
13,14_P5_1,426607.39943957084,124351.04036694001,8.01011408124562,2026-02-11 22:00:00+00:00,2155.9004029762305,5361.690646639672
14,15_P5_1,426611.32954769663,124329.26129885988,11.354165166812324,2026-02-11 22:00:00+00:00,2135.552402123987,5370.393084093412
15,16_P5_1,426611.3914154838,124329.15097603641,8.080133978788302,2026-02-11 22:00:00+00:00,2135.4587147047782,5370.478063008138
16,17_P5_1,426609.5907752807,124339.65826726421,6.6703200490284855,2026-02-11 22:00:00+00:00,2145.2969378551134,5366.372598438709
17,18_P6_1,426780.8877413693,124390.5234495577,10.986065408460934,2026-02-11 22:00:00+00:00,2233.191833999043,5521.95024655293
18,19_P6_1,426780.8818073253,124390.61077695171,7.443287842254141,2026-02-11 22:00:00+00:00,2233.275620964945,5521.924927963559
19,20_P6_1,426785.69846593036,124369.48997379992,11.405047995092778,2026-02-11 22:00:00+00:00,2213.7675228474486,5531.344197241613
20,21_P6_1,426785.72856244503,124369.3464614762,7.228739045808842,2026-02-11 22:00:00+00:00,2213.634379840758,5531.405634421102
21,22_P6_1,426775.1157280834,124372.26026091578,6.1646312580687255,2026-02-11 22:00:00+00:00,2214.10027474512,5520.409934247889
22,23_KW_0,426811.6317611098,124396.29871033382,9.989580404876325,2026-02-11 22:00:00+00:00,2245.69810291244,5550.623258684583
23,25_KW_0,426815.90216257825,124377.68730434879,10.004168882515817,2026-02-11 22:00:00+00:00,2228.5136139900596,5558.9487677932275
24,26_KW_0,426815.9078217406,124377.68010697541,7.616193722327895,2026-02-11 22:00:00+00:00,2228.507864948733,5558.95589357921
25,27_KW_1,426812.32333481644,124401.10298243305,9.180425003424062,2026-02-11 22:00:00+00:00,2250.5353314314066,5550.222603158756
26,28_KW_1,426811.34470548714,124400.8144067542,3.9829327757866797,2026-02-11 22:00:00+00:00,2250.0351516972896,5549.333327318442
27,29_KW_1,426819.4988809585,124370.27512571642,9.731660513454655,2026-02-11 22:00:00+00:00,2222.0938472448483,5564.112426391727
28,34a_P7_0,426879.64366252837,124402.99434122065,6.568070945388136,2026-02-11 22:00:00+00:00,2267.4381515222867,5615.413848232621
29,35_P9_0,426963.971470525,124434.26222474113,6.499953504805296,2026-02-11 22:00:00+00:00,2316.7775858320047,5690.6101244926085
30,36_P9_0,426963.97148795146,124434.26221723862,6.499886687557306,2026-02-11 22:00:00+00:00,2316.7775824178643,5690.6101431557345
31,38a_P9_0,426965.6170538532,124421.81279706456,5.603118384580379,2026-02-11 22:00:00+00:00,2305.0117568208384,5694.998912667513
39,TS1-1,426445.56214607036,124285.66512166894,7.891449113594382,2026-02-11 22:00:00+00:00,2055.9792543310314,5218.578815139825
40,TS2,426440.79393836064,124314.9032318332,7.044516090982057,2026-02-11 22:00:00+00:00,2083.4097940034244,5207.390947424211
41,TS3,426782.74223335367,124378.97067089536,7.756808398169301,2026-02-11 22:00:00+00:00,2222.346664024284,5526.342071180542
42,TS4,426919.13961945806,124424.61777485597,8.774435145879654,2026-02-11 22:00:00+00:00,2297.3487653654197,5649.071814236231
43,TS5,426925.07456591615,124399.03928525605,8.555947302989699,2026-02-11 22:00:00+00:00,2273.7461029781516,5660.578205847263
