,Name,Northing_RD,Easting_RD,Height,Timestamp,Easting_local,Northing_local
0,01_P1_0,426301.7978662144,124282.31298143003,9.298570321285188,2026-02-15 10:00:00+00:00,2020.5523478192913,5079.2075867543135
1,02_P1_0,426301.7939195172,124282.39449079995,6.904163684162964,2026-02-15 10:00:00+00:00,2020.6309087624613,5079.18550662723
2,03_P1_0,426307.3514022749,124258.06494942337,9.309723722737832,2026-02-15 10:00:00+00:00,1998.1611068235798,5090.044613359597
3,04_P1_0,426307.3907324338,124257.99085421159,6.843106347636835,2026-02-15 10:00:00+00:00,1998.0976873464585,5090.099521753578
4,05_P2_0,426345.8836473702,124292.40646031585,10.216218738066042,2026-02-15 10:00:00+00:00,2040.2519242741669,5119.918286866611
5,06_P2_0,426345.93039603124,124292.48541240164,7.588216138696576,2026-02-15 10:00:00+00:00,2040.339333164701,5119.946189465322
6,07_P2_0,426351.55511053477,124268.22723268019,10.218086186251721,2026-02-15 10:00:00+00:00,2017.954124053172,5130.854860772021
7,08_P2_0,426351.54807706474,124268.11254901554,7.197559498590289,2026-02-15 10:00:00+00:00,2017.8407732615688,5130.873659992255
8,09_P3_0,426390.1354686973,124302.53925033491,11.088508878945525,2026-02-15 10:00:00+00:00,2060.0269584397442,5160.782025658904
9,10_P3_0,426390.07838834263,124302.6621833954,7.980205935893382,2026-02-15 10:00:00+00:00,2060.134007471912,5160.698891977644
10,11_P3_0,426395.63751371624,124278.31738591113,11.105430161221678,2026-02-15 10:00:00+00:00,2037.649703485362,5171.563012453322
11,12_P3_0,426395.7902908721,124278.27143966961,7.952609281996887,2026-02-15 10:00:00+00:00,2037.6390974574867,5171.722196085128
12,13_P5_1,426607.51178093045,124350.92649612528,11.376988969136693,2026-02-15 10:00:00+00:00,2155.8145482902055,5361.825613733491
13,14_P5_1,426607.3982594152,124351.04109008655,8.015619155514369,2026-02-15 10:00:00+00:00,2155.900843799331,5361.689334624688
14,15_P5_1,426611.32919587323,124329.2618151427,11.359078806642936,2026-02-15 10:00:00+00:00,2135.5528266214565,5370.392625694513
15,16_P5_1,426611.3910766566,124329.15155901444,8.084958680520998,2026-02-15 10:00:00+00:00,2135.459207114527,5370.477602356543
16,17_P5_1,426609.59010082856,124339.65863041535,6.675168214214811,2026-02-15 10:00:00+00:00,2145.2971409302127,5366.371859842083
17,18_P6_1,426780.8882920094,124390.52435056954,10.991525529841976,2026-02-15 10:00:00+00:00,2233.1928353548237,5521.950581684932
18,20_P6_1,426785.6963725928,124369.49069580046,11.410726282671074,2026-02-15 10:00:00+00:00,2213.767758277057,5531.341995442416
19,21_P6_1,426785.72575472726,124369.34724640065,7.234634625800311,2026-02-15 10:00:00+00:00,2213.6345167946015,5531.402722269131
20,22_P6_1,426775.1129754015,124372.26179436131,6.1703388637659105,2026-02-15 10:00:00+00:00,2214.1011535628845,5520.406908294781
21,23_KW_0,426811.6306521608,124396.29988257441,9.995497085875321,2026-02-15 10:00:00+00:00,2245.6989973776763,5550.621915610549
22,24_KW_0,426811.6349519852,124396.29064095464,7.651956325013936,2026-02-15 10:00:00+00:00,2245.6909518134457,5550.628173798966
23,25_KW_0,426815.9009158288,124377.68864078273,10.010039786309475,2026-02-15 10:00:00+00:00,2228.5146376621465,5558.947253681192
24,26_KW_0,426815.90649239806,124377.68131094328,7.622153479755801,2026-02-15 10:00:00+00:00,2228.5087410357473,5558.954328599411
25,27_KW_1,426812.3227494948,124401.10351458087,9.186125898605429,2026-02-15 10:00:00+00:00,2250.5357191588655,5550.221913629835
26,28_KW_1,426811.3441433663,124400.81486473134,3.988926935053914,2026-02-15 10:00:00+00:00,2250.0354723236123,5549.332676994198
27,29_KW_1,426819.4986750254,124370.27714821111,9.733789060413702,2026-02-15 10:00:00+00:00,2222.095772420008,5564.111773250233
28,31_P7_0,426875.86367401585,124413.95231666106,10.707179082418179,2026-02-15 10:00:00+00:00,2277.2728625973546,5609.278377836854
29,32_P7_0,426875.9112020424,124414.0788771857,7.341962048347234,2026-02-15 10:00:00+00:00,2277.4068478051,5609.296390160775
30,33_P7_0,426881.4446410846,124389.81785160783,10.730877268814536,2026-02-15 10:00:00+00:00,2254.9984468599373,5620.116735663774
31,34_P7_0,426881.47236273496,124389.68882268593,7.067674413333594,2026-02-15 10:00:00+00:00,2254.878888974322,5620.172618260119
32,34a_P7_0,426879.64359178493,124402.99441441009,6.569756575738261,2026-02-15 10:00:00+00:00,2267.4382070318725,5615.413762909623
33,35_P9_0,426963.92879708397,124434.14035971287,8.789299597933818,2026-02-15 10:00:00+00:00,2316.649263089036,5690.595793361339
34,36_P9_0,426963.9721694383,124434.26210331575,6.506295602682369,2026-02-15 10:00:00+00:00,2316.7776238288834,5690.610832857033
35,37_P9_0,426969.44957444945,124410.03438505865,8.929279664944,2026-02-15 10:00:00+00:00,2294.3891514765733,5701.3691135436065
36,38_P9_0,426969.52427555417,124409.92277556664,6.294465256995005,2026-02-15 10:00:00+00:00,2294.297080776212,5701.466888386431
37,38a_P9_0,426965.61715854274,124421.81288018325,5.600639812013845,2026-02-15 10:00:00+00:00,2305.0118612519836,5694.998996110651
45,TS1-1,426445.56238559145,124285.66643816487,7.8964381835041015,2026-02-15 10:00:00+00:00,2055.980591045415,5218.578754094231
46,TS2,426440.7940669826,124314.90395692567,7.0520512877365595,2026-02-15 10:00:00+00:00,2083.4105294934543,5207.390910585294
47,TS3,426782.7418581231,124378.97098215648,7.761852204612174,2026-02-15 10:00:00+00:00,2222.346883459462,5526.3416358304985
