,Id,Timestamp,Easting,Northing,Height,EastingDiff,NorthingDiff,HeightDiff,Type,LongitudinalDisplacement,TransverseDisplacement,HeightDisplacement,Name
53983,133,2026-02-18 02:00:24.240000+00:00,124806.22755571699,426258.50635995634,4.5978772509611225,0.005659623464453034,-0.005123857001308352,0.00972014677655686,0,0.007322919293634078,-0.0021587267886802514,0.00972014677655686,903_GSL_1
53984,153,2026-02-18 02:00:41.310000+00:00,124370.27844480154,426819.4972950244,9.735710193440786,0.004605996669852175,-0.001828072825446725,0.00962971632779741,0,0.0005529374476069603,-0.0049245624939541575,0.00962971632779741,29_KW_1
53985,132,2026-02-18 02:00:45.770000+00:00,124806.22843419836,426258.50014830707,4.622269920937586,0.014299910588306375,-0.004993443377315998,0.03963774672726483,0,0.011476397589368163,-0.009885050225808788,0.03963774672726483,903_GSL_1
53986,136,2026-02-18 02:00:58.010000+00:00,123855.61167661162,426533.0727030803,6.030303865727056,-0.004093500174349174,-0.001405445800628513,0.00801132329031784,0,0.0041421061855478735,0.001254981244300918,0.00801132329031784,904_GSL_1
53987,135,2026-02-18 02:01:02.400000+00:00,123855.61363865102,426533.06151114654,6.064710853464147,-1.1627213098108768e-05,-0.015123774763196707,0.04351240634578968,0,0.008500955040060602,-0.012508495580478823,0.04351240634578968,904_GSL_1
53988,140,2026-02-18 02:01:14.630000+00:00,123928.08390260249,426940.4339792996,7.1447005000326,-0.003621129973907955,-0.00045937730465084314,0.009126793830255941,0,0.0036042336223840224,-0.0005771566435894572,0.009126793830255941,905_GSL_1
53989,145,2026-02-18 02:01:30.730000+00:00,124266.91890343565,427056.3179908328,7.119345191944473,0.0005796828190796077,0.0032442251686006784,0.011378255652826574,0,0.0018750337633907028,0.002710217242485015,0.011378255652826574,906_GSL_1
53990,6,2026-02-18 02:01:30.930000+00:00,124399.0401262965,426925.0764913867,8.55486178485327,0.0009555521246511489,0.001042171788867563,0.007555089031711759,11,-0.0014134435647248239,-3.713744437524285e-05,0.007555089031711759,TS5
53991,71,2026-02-18 02:06:26.260000+00:00,124806.22395516656,426258.5043467792,4.597649500009123,-0.0038067689310992137,-0.01075935288099572,0.006145836859855258,0,0.007197224751034155,0.008857489486060624,0.006145836859855258,903_GSL_1
53992,71,2026-02-18 02:06:40.310000+00:00,124806.22994331965,426258.5011100102,4.626325317687363,0.002181384159484878,-0.013996121881064028,0.034821654538095714,0,0.013210546279571458,0.005111881410611118,0.034821654538095714,903_GSL_1
53993,67,2026-02-18 02:06:43.790000+00:00,123855.60888788152,426533.0766300829,6.030551414545734,-0.00910659262444824,-0.01447262178407982,-0.013856733791842046,0,0.01585234119070805,-0.006410155170201238,-0.013856733791842046,904_GSL_1
53994,67,2026-02-18 02:06:56.950000+00:00,123855.61367332432,426533.0614881983,6.060710453980985,-0.004321149826864712,-0.02961450640577823,0.016302305643408843,0,0.020202715021707503,-0.022080344907536353,0.016302305643408843,904_GSL_1
53995,68,2026-02-18 02:07:00.620000+00:00,123928.08384733261,426940.4363840048,7.144117058395304,-0.025103029242018238,-0.011351000459399074,0.02530377735507816,0,0.024719367169383482,-0.012163888165389665,0.02530377735507816,905_GSL_1
53996,69,2026-02-18 02:07:16.670000+00:00,124266.91997349935,427056.31900794694,7.118845699701581,-0.022623697310336865,0.004169562889728695,0.02834432877414894,0,0.018988169835423,-0.01298716062048508,0.02834432877414894,906_GSL_1
53997,107,2026-02-18 02:08:15.090000+00:00,124409.92295965253,426969.5270596716,6.296357389159823,0.0021421452256618068,0.0026486184797249734,0.007277065729789811,0,0.003082006379972603,0.0014509316637162741,0.007277065729789811,38_P9_0
53998,110,2026-02-18 02:08:17.590000+00:00,124434.1410341517,426963.9303304172,8.78853177072311,0.0009483092289883643,-0.0017561562708579004,0.03747141046532043,0,-0.0015205778237962094,0.001292756095803542,0.03747141046532043,35_P9_0
53999,106,2026-02-18 02:08:29.880000+00:00,124410.0346313761,426969.4522833035,8.931003667693027,0.002427557876217179,0.0027219625771977007,0.007116443354496127,0,0.0032258136946392213,0.00170183533913445,0.007116443354496127,37_P9_0
54000,111,2026-02-18 02:08:32.990000+00:00,124434.26237355465,426963.9737343598,6.505116983926732,0.0006827953329775482,-0.004329419578425586,0.04382447431196379,0,-0.004089052781247953,0.0015778880520997314,0.04382447431196379,36_P9_0
54001,160,2026-02-18 02:08:46.030000+00:00,124421.81339174509,426965.6200416084,5.602534094853162,0.0021855844534002244,0.001403569767717272,0.01035286496582355,0,0.00229405130008383,0.0012182430497968645,0.01035286496582355,38a_P9_0
54002,162,2026-02-18 02:09:03.290000+00:00,124402.99744672142,426879.6476773138,6.554585534941079,0.0020185931061860174,-5.6274060625582933e-05,0.009912491650512223,0,0.00023115049589420852,-0.0020061042710908293,0.009912491650512223,34a_P7_0
54003,167,2026-02-18 02:09:14.270000+00:00,124669.37712189506,426931.30717844015,13.851143918019584,0.0008889071032172069,0.0007578229997307062,0.041771953202800916,0,0.0009254309481791428,-0.0007127615991501681,0.041771953202800916,908_GSL_1
54004,104,2026-02-18 02:09:18.890000+00:00,124389.81794476823,426881.44634205895,10.732666824327783,0.0008485579601256177,0.00200249080080539,0.006754956267576162,0,-0.002134690155508646,-0.000416074463260165,0.006754956267576162,33_P7_0
54005,105,2026-02-18 02:09:33.760000+00:00,124389.68902127387,426881.47419161204,7.069320985008533,0.00033583650656510144,0.002238397893961519,0.0070250882857427754,0,-0.002259054881789315,0.0001410047229601807,0.0070250882857427754,34_P7_0
54006,113,2026-02-18 02:09:53.980000+00:00,124414.07960070475,426875.91168162716,7.340591082770175,0.002366090571740642,-0.003550511028151959,0.037241137644898004,0,0.0028888728330426945,-0.003139892818109643,0.037241137644898004,32_P7_0
54007,112,2026-02-18 02:10:08.370000+00:00,124413.95304319123,426875.86402845697,10.706136679278927,0.002308566414285451,-0.003237608470954001,0.036871072358263035,0,0.0025909662243241067,-0.0030163689304810795,0.036871072358263035,31_P7_0
54008,161,2026-02-18 02:10:23.830000+00:00,124402.99263140949,426879.6416353175,6.585478274071447,0.0012276628986001015,-0.005871569504961371,0.043853953247724675,0,0.004560325096331386,-0.0038969115540337406,0.043853953247724675,34a_P7_0
54009,153,2026-02-18 02:11:12.400000+00:00,124370.27835871227,426819.4972265756,9.735491410470088,0.004519907393842004,-0.0018965216004289687,0.009410933357099083,0,0.0006416090736188696,-0.004859495326312312,0.009410933357099083,29_KW_1
54010,133,2026-02-18 02:15:22.040000+00:00,124806.22709308985,426258.5060436037,4.595234392832189,0.0051969963242299855,-0.005440209642983973,0.007077288647622915,0,0.007351720335368779,-0.001599018406460962,0.007077288647622915,903_GSL_1
54011,153,2026-02-18 02:15:38.890000+00:00,124370.27863952437,426819.49709867215,9.735528936458692,0.004800719500053674,-0.00202442507725209,0.009448459345703597,0,0.0006911931193305225,-0.005164054287417287,0.009448459345703597,29_KW_1
54012,132,2026-02-18 02:15:46.210000+00:00,124806.23202797445,426258.5022938792,4.62955772836303,0.017893686672323383,-0.0028478712192736566,0.04692555415270849,0,0.011416009528987848,-0.01407014995097456,0.04692555415270849,903_GSL_1
54013,136,2026-02-18 02:15:56.010000+00:00,123855.61169214513,426533.0728131913,6.0328544992320605,-0.0040779666596790776,-0.0012953348341397941,0.010561956795322125,0,0.004065090308570111,0.0013351948146841576,0.010561956795322125,904_GSL_1
54014,135,2026-02-18 02:16:02.970000+00:00,123855.61413123456,426533.0608828126,6.063490670552627,0.0004809563251910731,-0.01575210870942101,0.04229222343426908,0,0.008446120738367384,-0.013305010043328751,0.04229222343426908,904_GSL_1
54015,140,2026-02-18 02:16:12.190000+00:00,123928.08379072604,426940.4347932776,7.145696599624983,-0.003733006422407925,0.00035460066283121705,0.010122893422638946,0,0.0037425806163709757,0.00023274215300070475,0.010122893422638946,905_GSL_1
54016,145,2026-02-18 02:16:27.940000+00:00,124266.91908937291,427056.31812567706,7.119556439445736,0.0007656200759811327,0.0033790694433264434,0.011589503154089797,0,0.001838145084930297,0.0029369213558272933,0.011589503154089797,906_GSL_1
54017,6,2026-02-18 02:16:28.140000+00:00,124399.04013345702,426925.0765044132,8.554519109782976,0.0009627126419218257,0.0010551983141340315,0.0072124139614189176,11,-0.0014283720393584885,3.5256554391520426e-06,0.0072124139614189176,TS5
54018,71,2026-02-18 02:21:24.130000+00:00,124806.22327247151,426258.503959865,4.5936926962806695,-0.004489463972277008,-0.011146267061121762,0.002189033131402063,0,0.007171513586829922,0.009641781424100788,0.002189033131402063,903_GSL_1
